elapsed_s,rvl,rrf,rta,rpl,rgl,rhm,rgm,rhl
45.54495,281,-1,371,319,-569,-167,-933,-436
45.54545,281,-1,371,320,-569,-167,-933,-436
45.54595,281,-1,371,319,-569,-168,-933,-437
45.54645,280,-2,371,319,-569,-167,-933,-437
45.54695,281,-2,371,319,-569,-168,-934,-437
45.54745,281,-2,371,320,-569,-168,-933,-437
45.54795,281,-1,371,319,-570,-167,-933,-436
45.54845,281,-1,371,319,-569,-168,-933,-436
45.54895,281,-1,371,319,-569,-168,-933,-437
45.54945,281,-1,371,319,-569,-169,-933,-437
45.54995,281,-2,370,320,-569,-169,-934,-437
45.55045,281,-2,370,319,-569,-169,-933,-437
45.55095,281,-1,370,320,-569,-169,-934,-436
45.55145,281,-2,370,319,-569,-169,-933,-436
45.55195,281,-1,371,319,-569,-169,-933,-436
45.55245,281,-1,372,319,-569,-169,-933,-437
45.55295,281,-1,372,319,-568,-169,-934,-436
45.55345,281,-1,372,319,-568,-169,-933,-436
45.55395,281,-2,372,319,-569,-169,-933,-436
45.55445,281,-2,372,319,-569,-169,-933,-436
45.55495,281,-2,372,319,-569,-169,-933,-437
45.55545,281,-1,372,319,-569,-170,-933,-437
45.55595,281,-2,371,319,-568,-170,-933,-437
45.55645,281,-2,371,319,-569,-170,-933,-437
45.55695,281,-2,371,320,-569,-171,-933,-437
45.55745,281,-2,370,320,-569,-171,-933,-437
45.55795,281,-2,370,320,-569,-170,-933,-437
45.55845,281,-1,370,320,-569,-171,-933,-438
45.55895,281,-2,369,320,-569,-170,-933,-437
45.55945,281,-2,369,320,-569,-170,-933,-438
45.55995,281,-2,369,320,-569,-171,-933,-438
45.56045,281,-2,369,320,-569,-170,-933,-437
45.56095,281,-2,369,320,-568,-170,-933,-438
45.56145,281,-1,369,320,-568,-170,-933,-438
45.56195,281,-1,369,320,-568,-170,-933,-438
45.56245,281,-1,369,319,-568,-170,-933,-438
45.56295,281,-1,370,319,-568,-170,-934,-437
45.56345,281,-1,372,319,-568,-170,-933,-438
45.56395,280,-1,372,319,-568,-170,-934,-438
45.56445,280,-1,373,318,-568,-170,-934,-438
45.56495,281,-1,372,319,-568,-170,-934,-438
45.56545,281,-1,372,319,-568,-170,-933,-438
45.56595,281,-1,372,319,-568,-171,-934,-438
45.56645,281,-1,372,319,-567,-171,-933,-438
45.56695,281,-1,372,319,-568,-171,-933,-438
45.56745,281,-1,372,319,-568,-171,-933,-438
45.56795,281,-1,372,319,-568,-171,-933,-439
45.56845,281,-1,371,319,-568,-171,-933,-438
45.56895,281,-1,371,319,-568,-171,-933,-438
45.56945,281,-1,371,319,-568,-171,-933,-438
45.56995,281,-1,370,319,-568,-171,-933,-438
45.57045,281,-1,371,319,-568,-171,-933,-438
45.57095,281,-1,371,320,-568,-171,-933,-438
45.57145,280,-1,371,320,-568,-171,-933,-438
45.57195,281,-1,371,320,-568,-171,-934,-438
45.57245,280,-1,371,319,-568,-172,-933,-438
45.57295,281,-1,372,319,-568,-172,-934,-438
45.57345,280,-1,374,318,-567,-172,-933,-438
45.57395,281,-1,374,319,-567,-172,-933,-438
45.57445,281,-1,375,319,-568,-172,-933,-438
45.57495,281,-1,374,319,-567,-172,-934,-439
45.57545,281,-2,374,319,-567,-172,-933,-439
45.57595,281,-1,372,320,-567,-172,-934,-438
45.57645,281,-2,370,320,-568,-172,-934,-439
45.57695,281,-1,369,320,-567,-172,-933,-438
45.57745,281,-2,369,321,-568,-172,-933,-438
45.57795,281,-1,369,320,-568,-172,-933,-438
45.57845,281,-1,369,320,-568,-172,-933,-438
45.57895,281,-2,368,320,-568,-172,-933,-438
45.57945,281,-1,368,321,-568,-172,-933,-439
45.57995,281,-1,368,320,-568,-172,-933,-439
