elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
1.7193499,674,-1441,2,1387,-1246,-830,857,732
1.7198498,674,-1442,1,1388,-1247,-830,857,732
1.7203498,674,-1441,1,1389,-1247,-830,857,732
1.7208499,674,-1441,1,1389,-1247,-830,857,732
1.7213498,675,-1442,2,1389,-1247,-830,857,732
1.7218498,675,-1442,2,1387,-1247,-829,857,732
1.7223498,675,-1441,3,1384,-1246,-830,857,731
1.7228498,674,-1441,3,1384,-1246,-830,857,732
1.7233498,674,-1441,2,1385,-1246,-830,857,731
1.7238498,675,-1441,2,1386,-1247,-830,857,731
1.7243499,674,-1441,1,1388,-1247,-830,857,732
1.7248498,675,-1442,1,1388,-1247,-830,857,731
1.7253498,675,-1441,1,1388,-1247,-830,857,731
1.7258499,675,-1442,1,1388,-1246,-830,857,731
1.7263498,675,-1441,2,1387,-1246,-830,856,731
1.7268498,675,-1441,2,1387,-1246,-830,856,732
1.7273498,675,-1441,1,1387,-1247,-830,856,732
1.7278498,675,-1441,1,1387,-1247,-829,856,732
1.7283498,675,-1441,2,1387,-1247,-829,856,732
1.7288498,675,-1441,2,1387,-1247,-829,856,732
1.7293499,675,-1441,2,1387,-1247,-829,856,732
1.7298498,675,-1440,1,1387,-1247,-829,857,732
1.7303498,675,-1441,1,1388,-1247,-829,857,732
1.7308499,675,-1440,1,1388,-1248,-829,857,732
1.7313498,675,-1440,1,1387,-1247,-829,857,732
1.7318498,675,-1440,2,1386,-1247,-829,857,732
1.7323499,675,-1440,2,1386,-1246,-829,857,732
1.7328498,674,-1440,3,1386,-1246,-829,856,732
1.7333498,674,-1440,3,1387,-1246,-829,857,732
1.7338498,673,-1440,2,1387,-1246,-829,857,732
1.7343498,673,-1440,2,1386,-1247,-830,857,732
1.7348498,673,-1440,2,1386,-1246,-829,857,732
1.7353498,674,-1440,2,1386,-1247,-829,857,731
1.7358499,674,-1440,2,1387,-1247,-829,856,731
1.7363498,675,-1441,2,1386,-1246,-830,857,731
1.7368498,675,-1441,2,1387,-1247,-829,857,732
1.7373499,675,-1441,2,1387,-1247,-829,856,731
1.7378498,674,-1442,2,1387,-1247,-830,857,732
1.7383498,674,-1442,1,1388,-1247,-829,856,732
1.7388498,675,-1442,2,1388,-1248,-829,857,732
1.7393498,675,-1442,1,1388,-1247,-829,857,732
1.7398498,675,-1442,1,1388,-1247,-830,857,732
1.7403498,675,-1441,1,1388,-1246,-829,857,732
1.7408499,674,-1441,1,1388,-1246,-829,856,732
1.7413498,674,-1440,2,1387,-1246,-829,856,732
1.7418498,674,-1440,2,1387,-1247,-830,857,732
1.7423499,674,-1440,2,1388,-1247,-829,856,732
1.7428498,675,-1440,2,1387,-1247,-830,857,732
1.7433498,674,-1440,3,1387,-1246,-829,857,732
1.7438499,675,-1440,2,1386,-1246,-829,857,732
1.7443498,674,-1440,2,1386,-1246,-829,857,732
1.7448498,674,-1440,1,1387,-1246,-830,857,732
1.7453498,674,-1440,1,1387,-1247,-829,857,732
1.7458498,674,-1440,1,1388,-1247,-829,857,731
1.7463498,674,-1440,1,1388,-1247,-830,857,732
1.7468498,674,-1441,1,1388,-1246,-829,857,732
1.7473499,674,-1440,1,1387,-1247,-829,857,732
1.7478498,674,-1440,2,1388,-1247,-829,857,732
1.7483498,673,-1440,2,1387,-1247,-829,857,732
1.7488499,673,-1440,2,1387,-1247,-829,857,732
1.7493498,673,-1440,1,1387,-1247,-829,857,732
1.7498498,673,-1440,1,1387,-1247,-830,857,732
1.7503498,674,-1440,1,1388,-1247,-829,857,732
1.7508498,673,-1440,1,1388,-1247,-829,857,732
1.7513498,674,-1441,0,1388,-1247,-829,857,732
1.7518498,675,-1441,1,1388,-1247,-830,857,732
1.7523499,675,-1442,1,1387,-1247,-830,857,731
1.7528498,676,-1442,1,1387,-1247,-830,857,732
1.7533498,675,-1441,1,1388,-1247,-829,857,732
1.7538499,674,-1441,1,1388,-1247,-829,857,733
1.7543498,674,-1441,1,1388,-1247,-829,857,733
1.7548498,674,-1441,2,1387,-1247,-829,857,732
1.7553498,675,-1441,2,1387,-1247,-829,857,732
1.7558498,675,-1442,2,1386,-1247,-829,856,732
1.7563498,676,-1441,2,1387,-1247,-829,857,732
1.7568498,675,-1441,1,1387,-1247,-829,857,732
1.7573498,675,-1442,0,1387,-1247,-829,857,732
1.7578498,675,-1442,0,1388,-1247,-829,857,732
1.7583498,675,-1442,0,1388,-1247,-829,857,732
1.7588499,675,-1441,2,1388,-1247,-829,857,732
1.7594498,675,-1442,2,1388,-1247,-829,857,732
1.7599498,675,-1442,2,1388,-1247,-830,856,732
1.7604498,675,-1442,1,1388,-1247,-829,857,732
