elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
344.7578,155,-136,109,241,-135,-209,89,-78
344.7583,155,-136,110,242,-135,-209,88,-78
344.7588,155,-136,110,242,-136,-209,89,-78
344.7593,155,-136,110,242,-136,-209,88,-78
344.7598,155,-136,110,242,-135,-209,88,-78
344.7603,155,-136,110,242,-135,-210,88,-77
344.7608,155,-136,109,242,-135,-209,88,-78
344.7613,155,-136,110,242,-134,-209,88,-78
344.7618,155,-136,109,241,-135,-209,87,-78
344.7623,155,-135,109,242,-134,-209,86,-78
344.7628,155,-136,110,242,-134,-210,87,-78
344.7633,155,-136,110,242,-134,-210,87,-78
344.7639,155,-136,110,242,-134,-210,87,-78
344.7644,155,-136,109,242,-135,-209,86,-78
344.7649,155,-136,110,242,-135,-210,87,-78
344.7654,155,-136,109,242,-135,-209,87,-78
344.7659,155,-136,109,242,-135,-209,87,-78
344.7664,155,-136,109,242,-135,-209,87,-78
344.7669,155,-136,109,242,-135,-209,87,-78
344.7674,155,-136,109,242,-135,-209,87,-78
344.7679,155,-136,109,242,-135,-210,87,-78
344.7684,155,-136,109,241,-135,-210,87,-78
344.7689,155,-136,109,242,-135,-209,86,-78
344.7694,155,-136,110,242,-135,-209,86,-78
344.7699,155,-136,109,241,-135,-210,86,-77
344.7704,155,-135,110,242,-134,-209,86,-78
344.7709,155,-136,110,241,-134,-209,86,-78
344.7714,155,-135,110,241,-134,-209,88,-78
344.7719,155,-135,109,241,-134,-209,87,-78
344.7724,155,-136,110,241,-134,-209,87,-78
344.7729,155,-136,110,241,-134,-210,88,-78
344.7734,155,-136,110,241,-134,-209,88,-78
344.7739,155,-136,110,242,-135,-209,88,-78
344.7744,155,-136,110,242,-135,-209,88,-78
344.7749,155,-136,110,241,-135,-210,89,-78
344.7754,155,-136,109,242,-135,-209,89,-78
344.7759,155,-136,110,242,-135,-210,89,-78
344.7764,155,-136,109,242,-135,-209,88,-78
344.7769,155,-136,110,242,-135,-209,89,-78
344.7774,155,-136,110,242,-135,-209,89,-78
344.7779,155,-136,110,242,-135,-209,89,-78
344.7784,155,-136,109,242,-135,-209,88,-78
344.7789,155,-136,109,242,-135,-210,88,-78
344.7794,155,-136,109,242,-135,-209,88,-77
344.7799,155,-136,109,242,-135,-209,87,-78
344.7804,155,-135,109,242,-134,-209,88,-78
344.7809,155,-136,109,241,-135,-210,87,-78
344.7814,155,-136,109,241,-134,-209,87,-78
344.7819,155,-136,109,242,-135,-210,86,-78
344.7824,155,-135,109,241,-135,-209,87,-78
344.7829,155,-136,110,242,-135,-209,86,-78
344.7834,155,-136,109,242,-135,-209,87,-78
344.7839,155,-136,110,242,-134,-209,86,-78
344.7844,155,-136,110,242,-135,-209,87,-78
344.7849,155,-136,109,242,-135,-209,87,-78
344.7854,155,-135,110,242,-135,-209,87,-78
344.7859,155,-136,109,242,-135,-210,87,-78
344.7864,155,-135,109,242,-135,-209,88,-78
344.7869,155,-136,109,242,-135,-209,88,-78
344.7874,155,-136,109,241,-135,-209,88,-78
344.7879,155,-136,109,242,-135,-209,89,-78
344.7884,155,-136,109,241,-135,-209,89,-78
344.7889,155,-136,110,242,-135,-209,89,-78
344.7894,155,-136,110,242,-135,-209,88,-78
344.7899,155,-136,110,242,-135,-209,89,-78
344.7904,155,-136,109,242,-135,-209,89,-78
344.7909,155,-136,110,242,-135,-210,89,-78
344.7914,155,-136,109,241,-134,-210,89,-78
344.7919,155,-136,110,241,-135,-209,88,-78
344.7924,155,-135,110,242,-134,-209,88,-78
344.7929,155,-136,110,242,-135,-209,87,-78
