elapsed_s,rvl,rrf,rta,rpl,rgl,rhm,rgm,rhl
0.34614998,4,1724,72,1592,-15,-350,-6240,-447
0.34664997,4,1724,72,1592,-15,-350,-6241,-447
0.34715,4,1724,72,1592,-15,-350,-6241,-447
0.34765,4,1724,72,1592,-15,-350,-6241,-447
0.34814999,4,1724,72,1592,-15,-350,-6240,-447
0.34864998,4,1724,72,1592,-15,-350,-6240,-447
0.34914997,4,1724,72,1592,-15,-350,-6240,-447
0.34965,4,1724,72,1592,-15,-350,-6240,-447
0.35015,3,1724,72,1592,-15,-351,-6240,-447
0.35064998,4,1724,72,1592,-15,-350,-6240,-447
0.35114998,4,1723,72,1592,-15,-350,-6240,-447
0.35165,4,1724,72,1592,-15,-350,-6240,-447
0.35215,3,1724,72,1592,-15,-350,-6241,-447
0.35265,3,1724,72,1592,-15,-350,-6240,-447
0.35314998,3,1724,72,1592,-15,-350,-6240,-447
0.35364997,4,1724,71,1592,-15,-350,-6240,-447
0.35415,4,1724,72,1592,-15,-350,-6241,-447
0.35465,3,1724,72,1592,-15,-350,-6241,-447
0.35514998,3,1724,72,1592,-15,-349,-6241,-447
0.35564998,3,1724,72,1592,-15,-350,-6240,-446
0.35615,3,1724,72,1592,-15,-350,-6241,-447
0.35665,3,1724,72,1592,-15,-350,-6241,-447
0.35715,3,1724,72,1592,-15,-350,-6241,-447
0.35764998,3,1724,72,1593,-15,-350,-6241,-447
0.35814998,3,1725,72,1592,-15,-350,-6241,-447
0.35865,2,1724,72,1592,-15,-350,-6241,-446
0.35915,3,1725,72,1592,-15,-350,-6241,-447
0.35965,3,1725,72,1592,-15,-350,-6241,-447
0.36014998,2,1725,72,1592,-15,-350,-6241,-447
0.36064997,3,1725,72,1592,-15,-350,-6240,-447
0.36115,3,1725,72,1592,-15,-350,-6241,-447
0.36165,4,1725,72,1592,-15,-350,-6241,-446
0.36214998,4,1725,72,1592,-15,-350,-6241,-447
0.36264998,5,1724,72,1592,-15,-350,-6240,-447
0.36315,4,1724,72,1592,-14,-350,-6241,-447
0.36365,4,1724,72,1592,-15,-350,-6240,-447
0.36415,5,1724,72,1592,-15,-351,-6240,-447
0.36464998,5,1723,72,1592,-15,-350,-6239,-447
0.36514997,5,1723,72,1592,-15,-351,-6239,-447
0.36565,5,1723,72,1592,-15,-350,-6240,-447
0.36615,4,1723,71,1592,-15,-350,-6240,-447
0.36665,4,1724,72,1592,-15,-350,-6240,-447
0.36714998,3,1724,72,1592,-15,-350,-6241,-447
0.36764997,3,1725,72,1592,-15,-350,-6240,-447
0.36815,4,1724,72,1592,-15,-350,-6240,-447
0.36865,4,1724,72,1592,-15,-351,-6239,-447
0.36914998,4,1724,72,1592,-15,-351,-6240,-447
0.36964998,4,1724,72,1592,-16,-351,-6240,-447
0.37015,4,1723,71,1593,-15,-350,-6240,-447
0.37065,4,1723,72,1592,-15,-350,-6240,-447
0.37115,5,1723,72,1592,-15,-350,-6240,-447
0.37164998,4,1722,72,1592,-15,-350,-6240,-447
0.37214997,4,1723,72,1592,-15,-350,-6240,-447
0.37265,4,1723,72,1592,-15,-350,-6241,-447
0.37315,4,1723,71,1592,-15,-350,-6240,-447
0.37364998,4,1723,72,1592,-15,-350,-6240,-447
0.37414998,4,1723,72,1592,-15,-350,-6240,-447
0.37465,4,1723,72,1592,-15,-350,-6240,-447
0.37515,4,1724,72,1592,-14,-350,-6240,-447
0.37565,4,1724,72,1592,-15,-350,-6240,-447
0.37614998,4,1724,72,1592,-15,-350,-6240,-447
0.37664998,3,1724,71,1592,-15,-350,-6241,-447
0.37715,3,1725,72,1592,-15,-350,-6241,-447
0.37765,3,1725,72,1592,-15,-350,-6242,-447
0.37815,3,1725,72,1592,-15,-350,-6241,-446
0.37864998,3,1725,72,1592,-15,-350,-6241,-446
0.37914997,3,1725,72,1592,-15,-350,-6241,-446
0.37965,3,1725,72,1592,-15,-350,-6241,-446
